직급코드	공무원구분코드	직종	직종세분류코드	직군코드	직렬코드	직류코드	계급코드	직급명	폐지여부
00184	1	2	8	02	014	025	017	문화주사보	1
00185	1	2	8	02	014	025	018	문화서기	1
00186	1	2	8	02	014	025	019	문화서기보	1
00191	1	2	8	02	015	026	015	공보사무관	1
00192	1	2	8	02	015	026	016	공보주사	1
00193	1	2	8	02	015	026	017	공보주사보	1
00194	1	2	8	02	015	026	018	공보서기	1
00195	1	2	8	02	015	026	019	공보서기보	1
00200	1	2	8	02	016	027	015	통계사무관	0
00201	1	2	8	02	016	027	016	통계주사	0
00202	1	2	8	02	016	027	017	통계주사보	0
00203	1	2	8	02	016	027	018	통계서기	0
00204	1	2	8	02	016	027	019	통계서기보	0
00208	1	2	8	02	017	028	014	감사관	0
00209	1	2	8	02	017	028	015	부감사관	0
00210	1	2	8	02	017	028	016	감사주사	0
00211	1	2	8	02	017	028	017	감사주사보	0
00212	1	2	8	02	017	028	018	감사서기	0
00213	1	2	8	02	017	028	019	감사서기보	0
00217	1	2	8	02	018	029	014	사서서기관	1
00218	1	2	8	02	018	029	015	사서사무관	0
00219	1	2	8	02	018	029	016	사서주사	0
00220	1	2	8	02	018	029	017	사서주사보	0
00221	1	2	8	02	018	029	018	사서서기	0
00222	1	2	8	02	018	029	019	사서서기보	0
00224	1	2	8	04	019	030	012	공업이사관	1
00225	1	2	8	04	019	030	013	공업부이사관	1
00226	1	2	8	04	019	030	014	공업서기관	1
00227	1	2	8	04	019	030	015	기계사무관	1
00228	1	2	8	58	019	030	016	기계주사	0
00229	1	2	8	04	019	030	017	기계주사보	1
00230	1	2	8	04	019	030	018	기계서기	1
00231	1	2	8	04	019	030	019	기계서기보	1
00263	1	2	8	04	078	032	015	전기사무관	1
00264	1	2	8	04	078	032	016	전기주사	1
00265	1	2	8	04	078	032	017	전기주사보	1
00266	1	2	8	04	078	032	018	전기서기	1
00267	1	2	8	04	078	032	019	전기서기보	1
00272	1	2	8	04	021	035	015	전자사무관	1
00273	1	2	8	04	021	035	016	전자주사	1
00274	1	2	8	04	021	035	017	전자주사보	1
00275	1	2	8	04	021	035	018	전자서기	1
00276	1	2	8	04	021	035	019	전자서기보	1
00281	1	2	8	04	022	036	015	원자력사무관	1
00282	1	2	8	04	022	036	016	원자력주사	1
00283	1	2	8	04	022	036	017	원자력주사보	1
00284	1	2	8	04	022	036	018	원자력서기	1
00285	1	2	8	04	022	036	019	원자력서기보	1
00290	1	2	8	04	023	037	015	조선사무관	1
00291	1	2	8	04	023	037	016	조선주사	1
00292	1	2	8	04	023	037	017	조선주사보	1
00293	1	2	8	04	023	037	018	조선서기	1
00294	1	2	8	04	023	037	019	조선서기보	1
00299	1	2	8	04	024	038	015	금속사무관	1
00300	1	2	8	04	024	038	016	금속주사	1
00301	1	2	8	04	024	038	017	금속주사보	1
00302	1	2	8	04	024	038	018	금속서기	1
00303	1	2	8	04	024	038	019	금속서기보	1
00317	1	2	8	04	025	040	015	섬유사무관	1
00318	1	2	8	04	025	040	016	섬유주사	1
00319	1	2	8	04	025	040	017	섬유주사보	1
00320	1	2	8	04	025	040	018	섬유서기	1
00321	1	2	8	04	025	040	019	섬유서기보	1
00326	1	2	8	04	026	041	015	화공사무관	1
00327	1	2	8	04	026	041	016	화공주사	1
00328	1	2	8	04	026	041	017	화공주사보	1
00329	1	2	8	04	026	041	018	화공서기	1
00330	1	2	8	04	026	041	019	화공서기보	1
00335	1	2	8	04	028	042	015	자원사무관	1
00336	1	2	8	04	028	042	016	자원주사	1
00337	1	2	8	04	028	042	017	자원주사보	1
00338	1	2	8	04	028	042	018	자원서기	1
00339	1	2	8	04	028	042	019	자원서기보	1
00341	1	2	8	05	029	043	012	농림이사관	1
00342	1	2	8	05	029	043	013	농림부이사관	1
00343	1	2	8	05	029	043	014	농업서기관	1
00344	1	2	8	58	029		015	농업사무관	0
00345	1	2	8	58	029		016	농업주사	0
00346	1	2	8	58	029		017	농업주사보	0
00347	1	2	8	58	029		018	농업서기	0
00348	1	2	8	58	029		019	농업서기보	0
00370	1	2	8	05	030	046	014	식물검역서기관	1
00371	1	2	8	05	030	046	015	식물검역사무관	1
00372	1	2	8	05	030	046	016	식물검역주사	1
00373	1	2	8	05	030	046	017	식물검역주사보	1
00374	1	2	8	05	030	046	018	식물검역서기	1
00375	1	2	8	05	030	046	019	식물검역서기보	1
00379	1	2	8	05	069	047	014	임업서기관	1
00380	1	2	8	58	069		015	임업사무관	0
00381	1	2	8	58	069		016	임업주사	0
00382	1	2	8	58	069		017	임업주사보	0
00383	1	2	8	58	069		018	임업서기	0
00384	1	2	8	58	069		019	임업서기보	0
00404	1	2	8	05	031	050	012	축산이사관	1
00405	1	2	8	05	031	050	013	축산부이사관	1
00406	1	2	8	05	031	050	014	축산서기관	1
00407	1	2	8	05	031	050	015	축산사무관	1
00408	1	2	8	05	031	050	016	축산주사	1
00409	1	2	8	05	031	050	017	축산주사보	1
00410	1	2	8	05	031	050	018	축산서기	1
00411	1	2	8	05	031	050	019	축산서기보	1
00413	1	2	8	05	032	051	012	수의이사관	1
00414	1	2	8	05	032	051	013	수의부이사관	1
00415	1	2	8	05	032	051	014	수의서기관	1
00416	1	2	8	58	032		015	수의사무관	0
00417	1	2	8	58	032		016	수의주사	0
00418	1	2	8	58	032		017	수의주사보	0
00419	1	2	8	05	032	051	018	수의서기	1
00420	1	2	8	05	032	051	019	수의서기보	1
00422	1	2	8	05	033	052	012	수산이사관	1
00423	1	2	8	05	033	052	013	수산부이사관	1
00424	1	2	8	05	033	052	014	수산서기관	1
00425	1	2	8	05	033	052	015	수산사무관	1
00426	1	2	8	05	033	052	016	수산주사	1
00427	1	2	8	05	033	052	017	수산주사보	1
00428	1	2	8	05	033	052	018	수산서기	1
00429	1	2	8	05	033	052	019	수산서기보	1
00467	1	2	8	06	034	057	012	물리이사관	1
00468	1	2	8	06	034	057	013	물리부이사관	1
00469	1	2	8	06	034	057	014	물리서기관	1
00470	1	2	8	06	034	057	015	물리사무관	1
00471	1	2	8	06	034	057	016	물리주사	1
00472	1	2	8	06	034	057	017	물리주사보	1
00473	1	2	8	06	034	057	018	물리서기	1
00474	1	2	8	06	034	057	019	물리서기보	1
00478	1	2	8	06	067	058	014	기상서기관	1
00479	1	2	8	58	067		015	기상사무관	0
00480	1	2	8	58	067		016	기상주사	0
00481	1	2	8	58	067		017	기상주사보	0
00482	1	2	8	58	067		018	기상서기	0
00483	1	2	8	58	067		019	기상서기보	0
00485	1	2	8	07	035	059	012	보건이사관	1
00486	1	2	8	07	035	059	013	보건부이사관	1
00487	1	2	8	07	035	059	014	보건서기관	1
00488	1	2	8	58	035	059	015	보건사무관	0
00489	1	2	8	58	035	059	016	보건주사	0
00490	1	2	8	58	035	059	017	보건주사보	0
00491	1	2	8	58	035	059	018	보건서기	0
00492	1	2	8	58	035	059	019	보건서기보	0
00497	1	2	8	58	038	060	015	식품위생사무관	0
00498	1	2	8	58	038	060	016	식품위생주사	0
00499	1	2	8	58	038	060	017	식품위생주사보	0
00500	1	2	8	58	038	060	018	식품위생서기	0
00501	1	2	8	58	038	060	019	식품위생서기보	0
00506	1	2	8	58	040	061	015	의료기술사무관	0
00507	1	2	8	58	040	061	016	의료기술주사	0
00508	1	2	8	58	040	061	017	의료기술주사보	0
00509	1	2	8	58	040	061	018	의료기술서기	0
00510	1	2	8	58	040	061	019	의료기술서기보	0
00512	1	2	8	07	042	062	012	의무이사관	1
00513	1	2	8	07	042	062	013	의무부이사관	1
00514	1	2	8	07	042	062	014	의무서기관	1
00515	1	2	8	58	042		015	의무사무관	0
00522	1	2	8	07	043	064	012	약무이사관	1
00523	1	2	8	07	043	064	013	약무부이사관	1
00524	1	2	8	07	043	064	014	약무서기관	1
00525	1	2	8	58	043		015	약무사무관	0
00526	1	2	8	58	043		016	약무주사	0
00527	1	2	8	58	043		017	약무주사보	0
00536	1	2	8	07	045	066	012	간호이사관	1
00537	1	2	8	07	045	066	013	간호부이사관	1
00538	1	2	8	07	045	066	014	간호서기관	1
00539	1	2	8	58	045	066	015	간호사무관	0
00540	1	2	8	58	045	066	016	간호주사	0
00541	1	2	8	58	045	066	017	간호주사보	0
00542	1	2	8	58	045	066	018	간호서기	0
00545	1	2	8	08	068	067	012	환경이사관	1
00546	1	2	8	08	068	067	013	환경부이사관	1
00547	1	2	8	08	068	067	014	환경서기관	1
00548	1	2	8	58	068		015	환경사무관	0
00549	1	2	8	58	068		016	환경주사	0
00550	1	2	8	58	068		017	환경주사보	0
00551	1	2	8	58	068		018	환경서기	0
00552	1	2	8	58	068		019	환경서기보	0
00581	1	2	8	09	039	071	012	교통이사관	1
00582	1	2	8	09	039	071	013	교통부이사관	1
00583	1	2	8	09	039	071	014	교통서기관	1
00584	1	2	8	09	039	071	015	교통사무관	1
00585	1	2	8	09	039	071	016	교통주사	1
00586	1	2	8	09	039	071	017	교통주사보	1
00587	1	2	8	09	039	071	018	교통서기	1
00588	1	2	8	09	039	071	019	교통서기보	1
00599	1	2	8	09	041	074	012	선박이사관	1
00600	1	2	8	09	041	074	013	선박부이사관	1
00601	1	2	8	09	041	074	014	선박서기관	1
00602	1	2	8	09	041	074	015	선박사무관	1
00603	1	2	8	09	041	074	016	선박주사	1
00604	1	2	8	09	041	074	017	선박주사보	1
00605	1	2	8	09	041	074	018	선박서기	1
00606	1	2	8	09	041	074	019	선박서기보	1
00626	1	2	8	09	044	077	012	항공이사관	1
00627	1	2	8	09	044	077	013	항공부이사관	1
00628	1	2	8	09	044	077	014	항공서기관	1
00629	1	2	8	58	044		015	항공사무관	0
00630	1	2	8	58	044		016	항공주사	0
00631	1	2	8	58	044		017	항공주사보	0
00632	1	2	8	58	044		018	항공서기	0
00633	1	2	8	58	044		019	항공서기보	0
00671	1	2	8	09	046	082	012	수로이사관	1
00672	1	2	8	09	046	082	013	수로부이사관	1
00673	1	2	8	09	046	082	014	수로서기관	1
00674	1	2	8	09	046	082	015	수로사무관	1
00675	1	2	8	09	046	082	016	수로주사	1
00676	1	2	8	09	046	082	017	수로주사보	1
00677	1	2	8	09	046	082	018	수로서기	1
00678	1	2	8	09	046	082	019	수로서기보	1
00689	1	2	8	10	047	084	012	시설이사관	1
00690	1	2	8	10	047	084	013	시설부이사관	1
00691	1	2	8	10	047	084	014	시설서기관	1
00692	1	2	8	10	047	084	015	도시계획사무관	1
00693	1	2	8	10	047	084	016	도시계획주사	1
00694	1	2	8	10	047	084	017	도시계획주사보	1
00695	1	2	8	10	047	084	018	도시계획서기	1
00696	1	2	8	10	047	084	019	도시계획서기보	1
00701	1	2	8	10	048	085	015	토목사무관	1
00702	1	2	8	10	048	085	016	토목주사	1
00703	1	2	8	10	048	085	017	토목주사보	1
00704	1	2	8	10	048	085	018	토목서기	1
00705	1	2	8	10	048	085	019	토목서기보	1
00719	1	2	8	10	050	088	015	건축사무관	0
00720	1	2	8	10	050	088	016	건축주사	1
00721	1	2	8	10	050	088	017	건축주사보	1
00722	1	2	8	10	050	088	018	건축서기	1
00723	1	2	8	10	050	088	019	건축서기보	1
00728	1	2	8	10	051	089	015	지적사무관	1
00729	1	2	8	10	051	089	016	지적주사	1
00730	1	2	8	10	051	089	017	지적주사보	1
00731	1	2	8	10	051	089	018	지적서기	1
00732	1	2	8	10	051	089	019	지적서기보	1
00737	1	2	8	10	053	090	015	측지사무관	1
00738	1	2	8	10	053	090	016	측지주사	1
00739	1	2	8	10	053	090	017	측지주사보	1
00740	1	2	8	10	053	090	018	측지서기	1
00741	1	2	8	10	053	090	019	측지서기보	1
00743	1	2	8	11	054	091	012	정보관리이사관	1
00744	1	2	8	11	054	091	013	정보관리부이사관	1
00745	1	2	8	11	054	091	014	전산서기관	1
00746	1	2	8	58	054		015	전산사무관	0
00747	1	2	8	58	054		016	전산주사	0
00748	1	2	8	58	054		017	전산주사보	0
00749	1	2	8	58	054		018	전산서기	0
00750	1	2	8	58	054		019	전산서기보	0
00770	1	2	8	11	055	094	012	정보통신이사관	1
00771	1	2	8	11	055	094	013	정보통신부이사관	1
00772	1	2	8	11	055	094	014	정보통신서기관	1
00773	1	2	8	11	055	094	015	전무사무관	1
00774	1	2	8	11	055	094	016	전무주사	1
00775	1	2	8	11	055	094	017	전무주사보	1
00776	1	2	8	11	055	094	018	전무서기	1
00777	1	2	8	11	055	094	019	전무서기보	1
00782	1	2	8	11	056	095	015	통신사무관	0
00783	1	2	8	11	056	095	016	통신주사	0
00784	1	2	8	11	056	095	017	통신주사보	0
00785	1	2	8	11	056	095	018	통신서기	0
00786	1	2	8	11	056	095	019	통신서기보	0
00792	1	2	8	11	057	096	016	전송주사	1
00793	1	2	8	11	057	096	017	전송주사보	1
00794	1	2	8	11	057	096	018	전송서기	1
00795	1	2	8	11	057	096	019	전송서기보	1
00800	1	2	8	11	058	097	015	전자통신사무관	1
00801	1	2	8	11	058	097	016	전자통신주사	1
00802	1	2	8	11	058	097	017	전자통신주사보	0
00803	1	2	8	11	058	097	018	전자통신서기	1
00804	1	2	8	11	058	097	019	전자통신서기보	1
00905	2	2	8	NULL	NULL	NULL	011	지방관리관	0
00906	2	2	8	NULL	NULL	NULL	012	지방이사관	0
00907	2	2	8	NULL	NULL	NULL	013	지방부이사관	0
00908	2	2	8	02	NULL	NULL	014	지방서기관	0
00909	2	2	8	02	007	010	015	지방행정사무관	0
00910	2	2	8	02	007	010	016	지방행정주사	0
00911	2	2	8	02	007	010	017	지방행정주사보	0
00912	2	2	8	02	007	010	018	지방행정서기	0
00913	2	2	8	02	007	010	019	지방행정서기보	0
00982	2	2	8	02	008	019	016	지방세무주사	0
00983	2	2	8	02	008	019	017	지방세무주사보	0
00984	2	2	8	02	008	019	018	지방세무서기	0
00985	2	2	8	02	008	019	019	지방세무서기보	0
00991	2	2	8	02	010	021	016	지방운수주사	1
00992	2	2	8	02	010	021	017	지방운수주사보	1
00993	2	2	8	02	010	021	018	지방운수서기	1
00994	2	2	8	02	010	021	019	지방운수서기보	1
01000	2	2	8	02	011	022	016	지방교육행정주사	0
01001	2	2	8	02	011	022	017	지방교육행정주사보	0
01002	2	2	8	02	011	022	018	지방교육행정서기	0
01003	2	2	8	02	011	022	019	지방교육행정서기보	0
01009	2	2	8	02	012	023	016	지방사회복지주사	0
01010	2	2	8	02	012	023	017	지방사회복지주사보	0
01011	2	2	8	02	012	023	018	지방사회복지서기	0
01012	2	2	8	02	012	023	019	지방사회복지서기보	0
01018	2	2	8	02	066	103	016	지방기업행정주사	1
01019	2	2	8	02	066	103	017	지방기업행정주사보	1
01020	2	2	8	02	066	103	018	지방기업행정서기	1
01021	2	2	8	02	066	103	019	지방기업행정서기보	1
01026	2	2	8	02	054	168	015	지방전산사무관	1
01027	2	2	8	02	054	168	016	지방전산주사	0
01028	2	2	8	02	054	168	017	지방전산주사보	0
01029	2	2	8	02	054	168	018	지방전산서기	0
01030	2	2	8	02	054	168	019	지방전산서기보	0
01034	2	2	8	02	NULL	NULL	014	지방사서서기관	1
01035	2	2	8	02	018	029	015	지방사서사무관	0
01036	2	2	8	02	018	029	016	지방사서주사	0
01037	2	2	8	02	018	029	017	지방사서주사보	0
01038	2	2	8	02	018	029	018	지방사서서기	0
01039	2	2	8	02	018	029	019	지방사서서기보	0
01041	2	2	8	NULL	019	030	012	지방공업이사관	1
01042	2	2	8	NULL	019	030	013	지방공업부이사관	1
01043	2	2	8	NULL	NULL	NULL	014	지방공업서기관	1
01044	2	2	8	NULL	019	030	015	지방기계사무관	1
01045	2	2	8	NULL	019	030	016	지방기계주사	1
01046	2	2	8	NULL	019	030	017	지방기계주사보	1
01047	2	2	8	NULL	019	030	018	지방기계서기	1
01048	2	2	8	NULL	019	030	019	지방기계서기보	1
01080	2	2	8	NULL	078	034	015	지방전기사무관	1
01081	2	2	8	NULL	078	034	016	지방전기주사	1
01082	2	2	8	NULL	078	034	017	지방전기주사보	1
01083	2	2	8	NULL	078	034	018	지방전기서기	1
01084	2	2	8	NULL	078	034	019	지방전기서기보	1
01107	2	2	8	NULL	024	038	015	지방금속사무관	1
01108	2	2	8	NULL	024	038	016	지방금속주사	1
01109	2	2	8	NULL	024	038	017	지방금속주사보	1
01110	2	2	8	NULL	024	038	018	지방금속서기	1
01111	2	2	8	NULL	024	038	019	지방금속서기보	1
01125	2	2	8	NULL	025	040	015	지방섬유사무관	1
01126	2	2	8	NULL	025	040	016	지방섬유주사	1
01127	2	2	8	NULL	025	040	017	지방섬유주사보	1
01128	2	2	8	NULL	025	040	018	지방섬유서기	1
01129	2	2	8	NULL	025	040	019	지방섬유서기보	1
01134	2	2	8	NULL	026	152	015	지방화공사무관	1
01135	2	2	8	NULL	026	152	016	지방화공주사	1
01136	2	2	8	NULL	026	152	017	지방화공주사보	1
01137	2	2	8	NULL	026	152	018	지방화공서기	1
01138	2	2	8	NULL	026	152	019	지방화공서기보	1
01152	2	2	8	NULL	028	042	015	지방자원사무관	1
01153	2	2	8	NULL	028	042	016	지방자원주사	1
01154	2	2	8	NULL	028	042	017	지방자원주사보	1
01155	2	2	8	NULL	028	042	018	지방자원서기	1
01156	2	2	8	NULL	028	042	019	지방자원서기보	1
01158	2	2	8	NULL	029	043	012	지방농림이사관	1
01159	2	2	8	NULL	029	043	013	지방농림부이사관	1
01160	2	2	8	NULL	029	NULL	014	지방농업서기관	1
01161	2	2	8	NULL	029	043	015	지방농업사무관	1
01162	2	2	8	NULL	029	043	016	지방농업주사	1
01163	2	2	8	NULL	029	043	017	지방농업주사보	1
01164	2	2	8	NULL	029	043	018	지방농업서기	1
01165	2	2	8	NULL	029	043	019	지방농업서기보	1
01196	2	2	8	NULL	069	NULL	014	지방임업서기관	1
01197	2	2	8	NULL	069	047	015	지방임업사무관	1
01198	2	2	8	NULL	069	047	016	지방임업주사	1
01199	2	2	8	NULL	069	047	017	지방임업주사보	1
01200	2	2	8	NULL	069	047	018	지방임업서기	1
01201	2	2	8	NULL	069	047	019	지방임업서기보	1
01221	2	2	8	NULL	031	050	012	지방축산이사관	1
01222	2	2	8	NULL	031	050	013	지방축산부이사관	1
01223	2	2	8	NULL	031	050	014	지방축산서기관	1
01224	2	2	8	NULL	031	050	015	지방축산사무관	1
01225	2	2	8	NULL	031	050	016	지방축산주사	1
01226	2	2	8	NULL	031	050	017	지방축산주사보	1
01227	2	2	8	NULL	031	050	018	지방축산서기	1
01228	2	2	8	NULL	031	050	019	지방축산서기보	1
01232	2	2	8	NULL	032	051	014	지방수의서기관	1
01233	2	2	8	NULL	032	051	015	지방수의사무관	1
01234	2	2	8	NULL	032	051	016	지방수의주사	1
01235	2	2	8	NULL	032	051	017	지방수의주사보	1
01236	2	2	8	NULL	032	051	018	지방수의서기	1
01237	2	2	8	NULL	032	051	019	지방수의서기보	1
01239	2	2	8	NULL	033	052	012	지방수산이사관	1
01240	2	2	8	NULL	033	052	013	지방수산부이사관	1
01241	2	2	8	NULL	033	NULL	014	지방수산서기관	1
01242	2	2	8	NULL	033	052	015	지방수산사무관	1
01243	2	2	8	NULL	033	052	016	지방수산주사	1
01244	2	2	8	NULL	033	052	017	지방수산주사보	1
01245	2	2	8	NULL	033	052	018	지방수산서기	1
01246	2	2	8	NULL	033	052	019	지방수산서기보	1
01250	2	2	8	NULL	NULL	NULL	NULL	지방농림수산서기관	1
01284	2	2	8	NULL	035	059	012	지방보건이사관	1
01285	2	2	8	NULL	035	059	013	지방보건부이사관	1
01286	2	2	8	NULL	035	059	014	지방보건서기관	1
01287	2	2	8	NULL	035	059	015	지방보건사무관	1
01288	2	2	8	NULL	035	059	016	지방보건주사	1
01289	2	2	8	NULL	035	059	017	지방보건주사보	1
01290	2	2	8	NULL	035	059	018	지방보건서기	1
01291	2	2	8	NULL	035	059	019	지방보건서기보	1
01296	2	2	8	NULL	038	060	015	지방식품위생사무관	1
01297	2	2	8	NULL	038	060	016	지방식품위생주사	1
01298	2	2	8	NULL	038	060	017	지방식품위생주사보	1
01299	2	2	8	NULL	038	060	018	지방식품위생서기	1
01300	2	2	8	NULL	038	060	019	지방식품위생서기보	1
01305	2	2	8	NULL	040	061	015	지방의료기술사무관	1
01306	2	2	8	NULL	040	061	016	지방의료기술주사	1
01307	2	2	8	NULL	040	061	017	지방의료기술주사보	1
01308	2	2	8	NULL	040	061	018	지방의료기술서기	1
01309	2	2	8	NULL	040	061	019	지방의료기술서기보	1
01311	2	2	8	NULL	042	062	012	지방의무이사관	1
01312	2	2	8	NULL	042	062	013	지방의무부이사관	1
01313	2	2	8	NULL	042	NULL	014	지방의무서기관	1
01314	2	2	8	NULL	042	062	015	지방의무사무관	1
01321	2	2	8	NULL	043	064	012	지방약무이사관	1
01322	2	2	8	NULL	043	064	013	지방약무부이사관	1
01323	2	2	8	NULL	043	NULL	014	지방약무서기관	1
01324	2	2	8	NULL	043	064	015	지방약무사무관	1
01325	2	2	8	NULL	043	064	016	지방약무주사	1
01326	2	2	8	NULL	043	064	017	지방약무주사보	1
01335	2	2	8	NULL	045	066	012	지방간호이사관	1
01336	2	2	8	NULL	045	066	013	지방간호부이사관	1
01337	2	2	8	NULL	045	066	014	지방간호서기관	1
01338	2	2	8	NULL	045	066	015	지방간호사무관	1
01339	2	2	8	NULL	045	066	016	지방간호주사	1
01340	2	2	8	NULL	045	066	017	지방간호주사보	1
01341	2	2	8	NULL	045	066	018	지방간호서기	1
01343	2	2	8	NULL	068	067	012	지방환경이사관	1
01344	2	2	8	NULL	068	067	013	지방환경부이사관	1
01345	2	2	8	NULL	068	NULL	014	지방환경서기관	1
01346	2	2	8	NULL	068	067	015	지방환경사무관	1
01347	2	2	8	NULL	068	067	016	지방환경주사	1
01348	2	2	8	NULL	068	067	017	지방환경주사보	1
01349	2	2	8	NULL	068	067	018	지방환경서기	1
01350	2	2	8	NULL	068	067	019	지방환경서기보	1
01379	2	2	8	NULL	039	NULL	012	지방교통이사관	1
01380	2	2	8	NULL	039	NULL	013	지방교통부이사관	1
01381	2	2	8	NULL	039	NULL	014	지방교통서기관	1
01382	2	2	8	NULL	039	NULL	015	지방교통사무관	1
01383	2	2	8	NULL	039	NULL	016	지방교통주사	1
01384	2	2	8	NULL	039	NULL	017	지방교통주사보	1
01385	2	2	8	NULL	039	NULL	018	지방교통서기	1
01386	2	2	8	NULL	039	NULL	019	지방교통서기보	1
01388	2	2	8	NULL	041	074	012	지방선박이사관	1
01389	2	2	8	NULL	041	074	013	지방선박부이사관	1
01390	2	2	8	NULL	041	NULL	014	지방선박서기관	1
01391	2	2	8	NULL	041	074	015	지방선박사무관	1
01392	2	2	8	NULL	041	074	016	지방선박주사	1
01393	2	2	8	NULL	041	074	017	지방선박주사보	1
01394	2	2	8	NULL	041	074	018	지방선박서기	1
01395	2	2	8	NULL	041	074	019	지방선박서기보	1
01415	2	2	8	NULL	044	077	012	지방항공이사관	1
01416	2	2	8	NULL	044	077	013	지방항공부이사관	1
01417	2	2	8	NULL	044	NULL	014	지방항공서기관	1
01418	2	2	8	NULL	044	077	015	지방항공사무관	1
01419	2	2	8	NULL	044	077	016	지방항공주사	1
01420	2	2	8	NULL	044	077	017	지방항공주사보	1
01421	2	2	8	NULL	044	077	018	지방항공서기	1
01422	2	2	8	NULL	044	077	019	지방항공서기보	1
01442	2	2	8	10	047	084	012	지방시설이사관	1
01443	2	2	8	10	047	084	013	지방시설부이사관	1
01444	2	2	8	10	NULL	NULL	014	지방시설서기관	1
01445	2	2	8	10	047	084	015	지방도시계획사무관	1
01446	2	2	8	10	047	084	016	지방도시계획주사	1
01447	2	2	8	10	047	084	017	지방도시계획주사보	1
01448	2	2	8	10	047	084	018	지방도시계획서기	1
01449	2	2	8	10	047	084	019	지방도시계획서기보	1
01454	2	2	8	10	048	085	015	지방토목사무관	1
01455	2	2	8	10	048	085	016	지방토목주사	1
01456	2	2	8	10	048	085	017	지방토목주사보	1
01457	2	2	8	10	048	085	018	지방토목서기	1
01458	2	2	8	10	048	085	019	지방토목서기보	1
01472	2	2	8	10	049	087	015	지방수도토목사무관	1
01473	2	2	8	10	049	087	016	지방수도토목주사	1
01474	2	2	8	10	049	087	017	지방수도토목주사보	1
01475	2	2	8	10	049	087	018	지방수도토목서기	1
01476	2	2	8	10	049	087	019	지방수도토목서기보	1
01481	2	2	8	10	050	088	015	지방건축사무관	1
01482	2	2	8	10	050	088	016	지방건축주사	1
01483	2	2	8	10	050	088	017	지방건축주사보	1
01484	2	2	8	10	050	088	018	지방건축서기	1
01485	2	2	8	10	050	088	019	지방건축서기보	1
01490	2	2	8	10	051	089	015	지방지적사무관	1
01491	2	2	8	10	051	089	016	지방지적주사	1
01492	2	2	8	10	051	089	017	지방지적주사보	1
01493	2	2	8	10	051	089	018	지방지적서기	1
01494	2	2	8	10	051	089	019	지방지적서기보	1
01499	2	2	8	10	053	090	015	지방측지사무관	1
01500	2	2	8	10	053	090	016	지방측지주사	1
01501	2	2	8	10	053	090	017	지방측지주사보	1
01502	2	2	8	10	053	090	018	지방측지서기	1
01503	2	2	8	10	053	090	019	지방측지서기보	1
01505	2	2	8	12	055	094	012	지방통신이사관	1
01506	2	2	8	12	055	094	013	지방통신부이사관	1
01507	2	2	8	12	NULL	NULL	014	지방통신서기관	1
01508	2	2	8	12	055	094	015	지방전무사무관	1
01509	2	2	8	12	055	094	016	지방전무주사	1
01510	2	2	8	12	055	094	017	지방전무주사보	1
01511	2	2	8	12	055	094	018	지방전무서기	1
01512	2	2	8	12	055	094	019	지방전무서기보	1
01517	2	2	8	12	056	095	015	지방통신사무관	1
01518	2	2	8	12	056	095	016	지방통신주사	1
01519	2	2	8	12	056	095	017	지방통신주사보	1
01520	2	2	8	12	056	095	018	지방통신서기	1
01521	2	2	8	12	056	095	019	지방통신서기보	1
01535	2	2	8	12	058	097	015	지방전자통신사무관	1
01536	2	2	8	12	058	097	016	지방전자통신주사	1
01537	2	2	8	12	058	097	017	지방전자통신주사보	1
01538	2	2	8	12	058	097	018	지방전자통신서기	1
01539	2	2	8	12	058	097	019	지방전자통신서기보	1
01768	1	5	8	14	071	141	020	기능1급 철도기장	0
01769	1	5	8	14	071	141	021	기능2급 철도기장	0
01770	1	5	8	14	071	141	022	기능3급 철도기장	0
01771	1	5	8	14	071	141	023	기능4급 철도기장	0
01772	1	5	8	14	071	141	024	기능5급 철도기장	0
01773	1	5	8	14	071	141	025	기능6급 철도원	0
01774	1	5	8	14	071	141	026	기능7급 철도원	0
01775	1	5	8	14	071	141	027	기능8급 철도원	0
01776	1	5	8	14	071	141	028	기능9급 철도원	0
01777	1	5	8	14	071	141	029	기능10급 철도원	0
01788	1	5	8	16	048	131	025	기능6급 토목장	0
01789	1	5	8	16	048	131	026	기능7급 토목장	0
01790	1	5	8	16	048	131	027	기능8급 토목원	0
01791	1	5	8	16	048	131	028	기능9급 토목원	0
01792	1	5	8	16	048	131	029	기능10급 토목원	0
01793	1	5	8	16	050	088	025	기능6급 건축장	0
01794	1	5	8	16	050	088	026	기능7급 건축장	0
01795	1	5	8	16	050	088	027	기능8급 건축원	0
01796	1	5	8	16	050	088	028	기능9급 건축원	0
01797	1	5	8	16	050	088	029	기능10급 건축원	0
01803	1	5	8	17	073	145	025	기능6급 통신장	0
01804	1	5	8	17	073	145	026	기능7급 통신장	0
01805	1	5	8	17	073	145	026	기능7급 통신원	0
01806	1	5	8	17	073	145	027	기능8급 통신원	0
01807	1	5	8	17	073	145	028	기능9급 통신원	0
01808	1	5	8	17	073	145	029	기능10급 통신원	0
01809	1	5	8	17	074	146	025	기능6급 전화수리장	0
01810	1	5	8	17	074	146	026	기능7급 전화수리장	0
01811	1	5	8	17	074	146	027	기능8급 전화수리장	0
01812	1	5	8	17	074	146	027	기능8급 전화수리원	0
01813	1	5	8	17	074	146	028	기능9급 전화수리원	0
