직급_code,직급_value
25696,지방시설관리서기
25697,지방시설관리서기보
25698,지방운전주사
25699,지방운전주사보
25700,지방운전서기
25701,지방운전서기보
25702,지방과학기술서기관(일반임기제)
25703,지방위생사무관
25704,지방위생사무관
25705,지방조리사무관
25706,지방간호조무사무관
25707,지방시설관리사무관
25708,지방운전사무관
25709,지방위생사무관(일반임기제)
25710,지방위생사무관(일반임기제)
25711,지방조리사무관(일반임기제)
25712,지방간호조무사무관(일반임기제)
25713,지방시설관리사무관(일반임기제)
25714,지방운전사무관(일반임기제)
25715,지방수질환경운영서기보
25716,지방수질환경운영서기
25717,지방수질환경운영주사보
25718,지방수질환경운영주사
25719,지방보건사무관
25720,지방보건주사
25721,지방보건주사보
25722,지방보건서기
25723,지방보건서기보
25724,지방보건사무관(일반임기제)
25725,지방보건주사(일반임기제)
25726,지방보건주사보(일반임기제)
25727,지방보건서기(일반임기제)
25728,지방보건서기보(일반임기제)
25729,지방시설관리사무관
25730,지방시설관리주사
25731,지방시설관리주사보
25732,지방시설관리서기
25733,지방시설관리서기보
25734,지방시설관리주사
25735,지방시설관리주사보
25736,지방시설관리서기
25737,지방시설관리서기보
25738,지방시설관리사무관
25739,지방시설관리주사
25740,지방시설관리주사보
25741,지방시설관리서기
25742,지방시설관리서기보
25743,지방시설관리사무관
25744,지방시설관리주사
25745,지방시설관리주사보
25746,지방시설관리서기
25747,지방시설관리서기보
25748,지방시설관리사무관
25749,지방방재안전사무관
25750,지방방재안전주사
25751,지방방재안전주사보
25752,지방방재안전서기
25753,지방방재안전서기보
25754,지방방재안전사무관(일반임기제)
25755,지방방재안전주사(일반임기제)
25756,지방방재안전주사보(일반임기제)
25757,지방방재안전서기(일반임기제)
25758,지방방재안전서기보(일반임기제)
25759,지방공업연구관
25760,지방공업연구관
25761,지방공업연구관
25762,지방공업연구관
25763,지방공업연구관
25764,지방농촌지도사
25765,과학기술서기관(일반임기제)
25766,과학기술서기관(시간제일반임기제)
25767,과학기술서기관
25768,방송무대기술사무관
25769,방송무대기술사무관(일반임기제)
25770,방송무대기술서기(일반임기제)
25771,방송무대기술서기보(일반임기제)
25772,방송무대기술주사(일반임기제)
25773,방송무대기술주사보(일반임기제)
25774,위생사무관
25775,기상군무이사관
25776,기상예보군무사무관
25777,기상예보군무서기
25778,기상예보군무서기관
25779,기상예보군무서기보
25780,기상예보군무주사
25781,기상예보군무주사보
25782,발간운영군무주사
25783,사이버군무사무관
25784,사이버군무서기
25785,사이버군무서기관
25786,사이버군무서기보
25787,사이버군무주사
25788,사이버군무주사보
25789,항공보기군무서기
25790,항공보기군무서기관
25791,항공보기군무서기보
25792,항공보기군무주사
25793,항공보기군무주사보
25794,항공지원군무사무관
25795,항공지원군무서기
25796,항공지원군무서기관
25797,항공지원군무서기보
25798,항공지원군무주사
25799,항공지원군무주사보
25800,대장
25801,대장&#38;lt;임&#38;gt;(진)
25802,대장(진)
25803,대장&#38;lt;임&#38;gt;
25804,중장
25805,중장&#38;lt;임&#38;gt;
25806,중장&#38;lt;임&#38;gt;(진)
25807,중장(진)
25808,소장
25809,소장&#38;lt;임&#38;gt;
25810,(임)소장
25811,소장(진)
25812,소장&#38;lt;임&#38;gt;(진)
25813,(임)소장&#38;lt;진&#38;gt;
25814,준장
25815,준장&#38;lt;임&#38;gt;
25816,준장(진)
25817,준장&#38;lt;임&#38;gt;(진)
25818,대령
25819,대령&#38;lt;임&#38;gt;
25820,대령(진)
25821,중령
25822,중령&#38;lt;임&#38;gt;
25823,(임)중령
25824,중령(진)
25825,중령&#38;lt;임&#38;gt;(진)
25826,(임)중령(진)
25827,소령
25828,(임)소령
25829,소령(진)
25830,(임)소령(진)
25831,대위
25832,대위(진)
25833,중위
25834,중위(진)
25835,소위
25836,준위
25837,원사
25838,원사(진)
25839,상사
25840,상사(진)
25841,중사
25842,중사(진)
25843,하사
25844,환경주사보
25845,사원
25846,주임
25847,전임
25848,선임
25849,수석
25850,계장
25851,과장
25852,대리
25853,반장
25854,부장
25855,사장
25856,시설관리원
25857,조장
25858,팀장
25859,파트장
25860,생도1학년
25861,생도2학년
25862,생도3학년
25863,생도4학년
25864,사관후보생
25865,준사관후보생
25866,부사관후보생
25867,병장
25868,상등병
25869,일등병
25870,이등병
25871,책임연구위원
25872,연구원
25873,1급관리원
25874,2급관리원
25875,3급관리원
25876,3급사업관리원
25877,4급관리원
25878,4급사업관리원
25879,5급관리원
25880,5급사업관리원
25881,국방전문연구위원
25882,선임전문연구원
25883,1급사업관리원
25884,2급사업관리원
25885,책임전문위원
25886,연구위원
25887,인턴
25888,전문위원
25889,선임연구원
25890,겸임연구원
25891,관리원
25892,기능관리원
25893,기능원
25894,기술기사
25895,기술원
25896,비상임감사
25897,선임관리원
25898,선임기능원
25899,선임기술기사
25900,선임기술원
25901,선임사무원
25902,선임행정원
25903,수석관리원
25904,수석기술원
25905,수석연구원
25906,연구개발자문위원
25907,연구자문위원
25908,연수생
25909,위촉연구원
25910,위촉원
25911,정책위원
25912,정책자문위원
25913,주임기술기사
25914,책임관리원
25915,책임기능원
25916,책임기술기사
25917,책임기술원
25918,책임사무원
25919,책임연구원
25920,책임행정원
25921,행정원
25922,항공보기군무사무관
25923,전문경력관 가군(인사정보통계 담당)
25924,일반임기제공무원 속기서기보
25925,방재안전주사(시간선택제)
25926,대령&#38;lt;임&#38;gt;(진)
25927,일반임기제공무원 전산사무관
25928,사진촬영 전문경력관 다군
25929,전문임기제 군무원 가급
25930,전문임기제 군무원 나급
25931,전문임기제 군무원 다급
25932,전문임기제 군무원 라급
25933,전문임기제 군무원 마급
25934,지방세무서기보(시간선택제)
25935,일반임기제공무원 건축사무관
25936,홍보 전문경력관 다군
25937,시간선택제 일반임기제공무원 행정주사(헌법)
25938,행정주사(시간제일반임기제)
25939,기술서기관(헌법)
25940,임상심리 전문경력관 나군(일반임기제)
25941,사범단속 전문경력관 다군
25942,화학물질위해성평가 전문경력관 나군
25943,창제작기술 전문경력관 나군
25944,촬영 전문경력관 가군
25945,기상연구사(일반임기제)
25946,영양관리군무서기관
25947,영양관리군무사무관
25948,행정군무서기(일반임기제)
25949,행정군무주사보(일반임기제)
25950,토목군무서기(일반임기제)
25951,토목군무주사보(일반임기제)
25952,건축군무서기(일반임기제)
25953,건축군무주사보(일반임기제)
25954,행정군무주사(일반임기제)
25955,조리운영군무서기보(일반임기제)
25956,영양관리군무서기(일반임기제)
25957,이미용운영군무서기보(일반임기제)
25958,전산부이사관
25959,전산군무주사보(일반임기제)
25960,사이버군무서기관
25961,사이버군무사무관
25962,사이버군무주사
25963,사이버군무주사보
25964,사이버군무서기
25965,사이버군무서기보
25966,안전연구관
25967,안전연구사
25968,작업치료 전문경력관 나군(일반임기제)
25969,전문임기제 가급
25970,전문임기제 나급
25971,전문임기제 다급
25972,전문임기제 라급
25973,전문임기제 마급
25974,보좌관(차관급)
25975,보좌관
25976,조사서기관
25977,조사사무관
25978,조사주사
25979,조사주사보
25980,조사서기
25981,조사서기보
25982,조사전문관
25983,기계주사
25984,기계주사보
25985,기계서기
25986,기계서기보
25987,건축주사
25988,건축주사보
25989,건축서기
25990,건축서기보
25991,해외언론분석 전문경력관 가군
25992,지문감정 전문경력관 나군
25993,지문감정 전문경력관 다군
25994,문서감정 전문경력관 나군
25995,고충민원 심의지원 전문경력관 가군
25996,제도개선 심의지원 전문경력관 가군
25997,민관협력 전문경력관 가군
25998,재난안전 전문경력관 나군
25999,방사선안전관리 전문경력관 나군
26000,연대측정 전문경력관 나군
26003,통계연구관
26004,통계연구사
26005,임기제교육연구사
26008,교과교육 전문경력관 나군
26009,특수교육 전문경력관 나군
26010,지방농촌지도관
26011,지방농촌지도사
26012,지방농촌지도관
26013,지방농촌지도사
26014,지방농촌지도관
26015,지방농촌지도사
26016,지방농촌지도관(일반임기제)
26017,지방농촌지도사(일반임기제)
26018,지방농촌지도관(일반임기제)
26019,지방농촌지도사(일반임기제)
26020,지방농촌지도관(일반임기제)
26021,지방농촌지도사(일반임기제)
26022,작품 설치·운영 전문경력관 나군
26023,농촌지도사
26024,항공관제 전문경력관 가군
26025,항공관제 전문경력관 나군
26026,정보분석 전문경력관 가군
26027,정보분석 전문경력관 나군
26028,항공조종 전문경력관 가군
26029,항공조종 전문경력관 나군
26030,항공정비 전문경력관 가군
26031,항공정비 전문경력관 나군
